C106
25, 200, 101
0, 40.000000, 50.000000, 0.000000, 0.000000, 1236.000000, 0.000000
1, 45.000000, 68.000000, 10.000000, 890.000000, 989.000000, 90.000000
2, 45.000000, 70.000000, 30.000000, 816.000000, 879.000000, 90.000000
3, 42.000000, 66.000000, 10.000000, 55.000000, 156.000000, 90.000000
4, 42.000000, 68.000000, 10.000000, 703.000000, 806.000000, 90.000000
5, 42.000000, 65.000000, 10.000000, 15.000000, 60.000000, 90.000000
6, 40.000000, 69.000000, 20.000000, 559.000000, 764.000000, 90.000000
7, 40.000000, 66.000000, 20.000000, 172.000000, 223.000000, 90.000000
8, 38.000000, 68.000000, 20.000000, 250.000000, 329.000000, 90.000000
9, 38.000000, 70.000000, 10.000000, 489.000000, 650.000000, 90.000000
10, 35.000000, 66.000000, 10.000000, 361.000000, 406.000000, 90.000000
11, 35.000000, 69.000000, 10.000000, 450.000000, 503.000000, 90.000000
12, 25.000000, 85.000000, 20.000000, 647.000000, 726.000000, 90.000000
13, 22.000000, 75.000000, 30.000000, 30.000000, 95.000000, 90.000000
14, 22.000000, 85.000000, 10.000000, 571.000000, 616.000000, 90.000000
15, 20.000000, 80.000000, 40.000000, 392.000000, 421.000000, 90.000000
16, 20.000000, 85.000000, 40.000000, 478.000000, 525.000000, 90.000000
17, 18.000000, 75.000000, 20.000000, 105.000000, 142.000000, 90.000000
18, 15.000000, 75.000000, 20.000000, 172.000000, 261.000000, 90.000000
19, 15.000000, 80.000000, 10.000000, 274.000000, 349.000000, 90.000000
20, 30.000000, 50.000000, 10.000000, 10.000000, 77.000000, 90.000000
21, 30.000000, 52.000000, 20.000000, 918.000000, 961.000000, 90.000000
22, 28.000000, 52.000000, 20.000000, 806.000000, 889.000000, 90.000000
23, 28.000000, 55.000000, 10.000000, 739.000000, 770.000000, 90.000000
24, 25.000000, 50.000000, 10.000000, 55.000000, 154.000000, 90.000000
25, 25.000000, 52.000000, 40.000000, 172.000000, 221.000000, 90.000000
26, 25.000000, 55.000000, 10.000000, 612.000000, 711.000000, 90.000000
27, 23.000000, 52.000000, 10.000000, 264.000000, 313.000000, 90.000000
28, 23.000000, 55.000000, 20.000000, 553.000000, 586.000000, 90.000000
29, 20.000000, 50.000000, 10.000000, 365.000000, 398.000000, 90.000000
30, 20.000000, 55.000000, 10.000000, 452.000000, 501.000000, 90.000000
31, 10.000000, 35.000000, 20.000000, 204.000000, 233.000000, 90.000000
32, 10.000000, 40.000000, 30.000000, 31.000000, 189.000000, 90.000000
33, 8.000000, 40.000000, 40.000000, 42.000000, 203.000000, 90.000000
34, 8.000000, 45.000000, 20.000000, 715.000000, 852.000000, 90.000000
35, 5.000000, 35.000000, 10.000000, 251.000000, 376.000000, 90.000000
36, 5.000000, 45.000000, 10.000000, 648.000000, 733.000000, 90.000000
37, 2.000000, 40.000000, 20.000000, 365.000000, 452.000000, 90.000000
38, 0.000000, 40.000000, 30.000000, 474.000000, 527.000000, 90.000000
39, 0.000000, 45.000000, 20.000000, 541.000000, 650.000000, 90.000000
40, 35.000000, 30.000000, 10.000000, 240.000000, 345.000000, 90.000000
41, 35.000000, 32.000000, 10.000000, 123.000000, 278.000000, 90.000000
42, 33.000000, 32.000000, 20.000000, 19.000000, 225.000000, 90.000000
43, 33.000000, 35.000000, 10.000000, 16.000000, 153.000000, 90.000000
44, 32.000000, 30.000000, 10.000000, 338.000000, 433.000000, 90.000000
45, 30.000000, 30.000000, 10.000000, 513.000000, 628.000000, 90.000000
46, 30.000000, 32.000000, 30.000000, 415.000000, 542.000000, 90.000000
47, 30.000000, 35.000000, 10.000000, 872.000000, 1127.000000, 90.000000
48, 28.000000, 30.000000, 10.000000, 599.000000, 726.000000, 90.000000
49, 28.000000, 35.000000, 10.000000, 917.000000, 1126.000000, 90.000000
50, 26.000000, 32.000000, 10.000000, 779.000000, 916.000000, 90.000000
51, 25.000000, 30.000000, 10.000000, 695.000000, 816.000000, 90.000000
52, 25.000000, 35.000000, 10.000000, 857.000000, 1024.000000, 90.000000
53, 44.000000, 5.000000, 20.000000, 221.000000, 412.000000, 90.000000
54, 42.000000, 10.000000, 40.000000, 96.000000, 347.000000, 90.000000
55, 42.000000, 15.000000, 10.000000, 35.000000, 233.000000, 90.000000
56, 40.000000, 5.000000, 30.000000, 347.000000, 474.000000, 90.000000
57, 40.000000, 15.000000, 40.000000, 35.000000, 172.000000, 90.000000
58, 38.000000, 5.000000, 30.000000, 403.000000, 602.000000, 90.000000
59, 38.000000, 15.000000, 10.000000, 521.000000, 870.000000, 90.000000
60, 35.000000, 5.000000, 20.000000, 487.000000, 704.000000, 90.000000
61, 50.000000, 30.000000, 10.000000, 422.000000, 719.000000, 90.000000
62, 50.000000, 35.000000, 20.000000, 217.000000, 362.000000, 90.000000
63, 50.000000, 40.000000, 50.000000, 142.000000, 247.000000, 90.000000
64, 48.000000, 30.000000, 10.000000, 567.000000, 758.000000, 90.000000
65, 48.000000, 40.000000, 10.000000, 34.000000, 171.000000, 90.000000
66, 47.000000, 35.000000, 10.000000, 794.000000, 907.000000, 90.000000
67, 47.000000, 40.000000, 10.000000, 12.000000, 226.000000, 90.000000
68, 45.000000, 30.000000, 10.000000, 716.000000, 795.000000, 90.000000
69, 45.000000, 35.000000, 10.000000, 873.000000, 1012.000000, 90.000000
70, 95.000000, 30.000000, 30.000000, 266.000000, 577.000000, 90.000000
71, 95.000000, 35.000000, 20.000000, 181.000000, 472.000000, 90.000000
72, 53.000000, 30.000000, 10.000000, 402.000000, 553.000000, 90.000000
73, 92.000000, 30.000000, 10.000000, 345.000000, 684.000000, 90.000000
74, 53.000000, 35.000000, 50.000000, 294.000000, 471.000000, 90.000000
75, 45.000000, 65.000000, 20.000000, 951.000000, 1114.000000, 90.000000
76, 90.000000, 35.000000, 10.000000, 153.000000, 310.000000, 90.000000
77, 88.000000, 30.000000, 10.000000, 450.000000, 767.000000, 90.000000
78, 88.000000, 35.000000, 20.000000, 50.000000, 237.000000, 90.000000
79, 87.000000, 30.000000, 10.000000, 567.000000, 832.000000, 90.000000
80, 85.000000, 25.000000, 10.000000, 713.000000, 876.000000, 90.000000
81, 85.000000, 35.000000, 30.000000, 47.000000, 331.000000, 90.000000
82, 75.000000, 55.000000, 20.000000, 311.000000, 478.000000, 90.000000
83, 72.000000, 55.000000, 10.000000, 127.000000, 476.000000, 90.000000
84, 70.000000, 58.000000, 20.000000, 349.000000, 632.000000, 90.000000
85, 68.000000, 60.000000, 30.000000, 476.000000, 691.000000, 90.000000
86, 66.000000, 55.000000, 10.000000, 67.000000, 344.000000, 90.000000
87, 65.000000, 55.000000, 20.000000, 25.000000, 256.000000, 90.000000
88, 65.000000, 60.000000, 30.000000, 546.000000, 807.000000, 90.000000
89, 63.000000, 58.000000, 10.000000, 630.000000, 909.000000, 90.000000
90, 60.000000, 55.000000, 10.000000, 20.000000, 293.000000, 90.000000
91, 60.000000, 60.000000, 10.000000, 769.000000, 956.000000, 90.000000
92, 67.000000, 85.000000, 20.000000, 229.000000, 580.000000, 90.000000
93, 65.000000, 85.000000, 40.000000, 442.000000, 551.000000, 90.000000
94, 65.000000, 82.000000, 10.000000, 227.000000, 394.000000, 90.000000
95, 62.000000, 80.000000, 30.000000, 163.000000, 272.000000, 90.000000
